caller;recipient;dt;duration
+79944966369;+79423323771;2020-05-12 02:53:52;898
+79261088918;+79858429808;2020-03-04 19:44:40;51
+79471704590;+79084238781;2020-04-09 05:14:25;134
+79799884052;+79253110192;2020-02-01 02:23:13;449
+79095914385;+79776981435;2020-05-10 10:35:24;171
+79032874068;+79002011624;2020-05-16 13:30:51;504
+79788763222;+79188759063;2020-02-13 00:48:25;568
+79741634772;+79275828968;2020-03-12 08:56:25;893
+79189915473;+79359217534;2020-03-16 00:11:42;125
+79325634693;+79680307351;2020-01-07 11:25:36;259
+79955449174;+79754909127;2020-05-29 15:35:54;598
+79699925860;+79771674370;2020-02-06 12:43:15;209
+79346102002;+79267285698;2020-01-24 13:18:24;974
+79065688312;+79559277331;2020-03-08 20:16:47;669
+79090689603;+79620533719;2020-03-04 21:34:25;456
+79534530682;+79828419074;2020-05-06 04:31:40;45
+79540725003;+79128336240;2020-02-22 04:37:26;761
+79660953259;+79286644224;2020-03-08 06:18:42;-2
+79227186419;+79209106731;2020-04-11 22:05:23;621
+79487305727;+79697026786;2020-01-11 08:34:31;260
+79253110192;+79182941837;2020-04-29 06:04:31;183
+79013483459;+79086392509;2020-01-18 10:00:23;-2
+79534530682;+79160231643;2020-01-05 10:47:57;-2
+79613856090;+79217776975;2020-04-21 02:25:57;-1
+79696031290;+79434102847;2020-04-21 13:28:52;907
+79980102359;+79995750441;2020-04-17 10:52:37;567
+79766988037;+79962088970;2020-02-21 14:26:00;237
+79940666226;+79095914385;2020-04-23 23:17:05;433
+79673456568;+79315843010;2020-04-22 19:26:47;-1
+79637748907;+79208784399;2020-03-16 06:36:50;697
+79709796352;+79140392970;2020-02-16 02:31:14;101
+79231983437;+79896237169;2020-02-21 14:40:31;465
+79333457741;+79543551151;2020-01-27 05:33:33;-1
+79671132864;+79631996163;2020-01-29 08:42:46;847
+79901986584;+79529618655;2020-03-06 00:01:34;-1
+79269739830;+79095914385;2020-03-06 18:01:59;410
+79182394133;+79975889517;2020-04-05 07:13:25;784
+79209253134;+79052896271;2020-02-12 20:32:29;459
+79889861254;+79190384824;2020-02-11 02:25:18;295
+79583109002;+79997463702;2020-01-28 02:26:05;314
+79261435570;+79096613312;2020-03-26 06:06:13;829
+79095914385;+79114623450;2020-03-08 05:16:28;-1
+79221477722;+79929595597;2020-04-27 17:43:55;-2
+79406058515;+79815576623;2020-02-18 10:56:37;-2
+79090689603;+79696031290;2020-03-19 01:38:38;-1
+79346102002;+79887691115;2020-05-01 08:55:27;487
+79603451681;+79788721509;2020-01-27 07:45:27;-1
+79704127241;+79044751342;2020-01-26 06:19:31;665
+79515819950;+79471704590;2020-01-16 17:07:32;193
+79032874068;+79660286108;2020-02-25 07:42:57;396
+79082027467;+79382870864;2020-05-06 06:36:47;801
+79163377741;+79267285698;2020-02-03 23:12:30;799
+79640319752;+79980102359;2020-02-18 16:11:29;-1
+79385731031;+79828419074;2020-02-08 03:00:58;169
+79097661017;+79235643827;2020-02-12 11:49:41;206
+79113618278;+79336781617;2020-05-15 08:15:42;899
+79253110192;+79189915473;2020-04-01 18:48:49;433
+79235191373;+79848820681;2020-05-02 03:30:16;135
+79628289534;+79848820681;2020-01-24 08:34:22;-1
+79255872032;+79463220045;2020-04-14 17:46:36;302
+79948925259;+79580560086;2020-01-16 21:20:58;39
+79871357830;+79210856463;2020-01-08 13:45:14;761
+79249707909;+79091469024;2020-03-05 09:05:56;544
+79932907826;+79558589518;2020-02-12 04:47:56;-2
+79570080796;+79551562689;2020-03-12 21:22:51;85
+79445474633;+79648026276;2020-03-29 13:40:08;13
+79687304268;+79603451681;2020-05-15 12:01:12;-1
+79893144987;+79515819950;2020-04-14 23:38:07;871
+79799884052;+79243702390;2020-01-16 21:02:12;-2
+79423323771;+79816510540;2020-03-09 16:35:19;124
+79948925259;+79004136622;2020-01-17 10:54:42;-1
+79888420719;+79704937503;2020-05-28 12:36:50;-1
+79693220327;+79709028118;2020-01-31 11:43:40;-2
+79400989298;+79902196007;2020-03-20 22:36:17;167
+79192527940;+79808425823;2020-05-03 07:13:12;509
+79058054767;+79529618655;2020-01-24 11:11:15;181
+79819376145;+79489005245;2020-03-25 09:48:23;-1
+79435850776;+79626551982;2020-01-11 01:09:24;780
+79660286108;+79929595597;2020-02-01 22:29:11;-1
+79159712021;+79137376844;2020-05-13 13:36:22;99
+79232620275;+79010628518;2020-02-17 16:58:58;120
+79629339854;+79766119936;2020-03-03 13:32:32;156
+79240960136;+79626551982;2020-05-15 01:40:47;340
+79487305727;+79192527940;2020-05-16 16:01:24;562
+79751044936;+79435850776;2020-01-29 18:27:42;255
+79159712021;+79812468800;2020-05-01 07:23:36;567
+79505972262;+79741473601;2020-03-14 10:14:23;181
+79741634772;+79993486801;2020-01-26 16:50:46;377
+79097661017;+79954659313;2020-04-17 03:42:06;854
+79755448270;+79715339227;2020-03-17 18:58:18;-1
+79094666319;+79880675713;2020-04-11 02:31:47;444
+79240960136;+79573414652;2020-02-19 09:26:47;273
+79533778375;+79331708009;2020-03-21 02:48:04;280
+79322061386;+79913144486;2020-01-03 18:36:54;802
+79423323771;+79533778375;2020-02-04 10:21:11;674
+79987797980;+79808404470;2020-02-05 22:28:42;451
+79888420719;+79377134678;2020-02-11 05:18:45;403
+79590518050;+79264808473;2020-04-15 05:45:46;691
+79191866654;+79719753086;2020-01-21 15:57:18;141
+79819376145;+79987108316;2020-04-02 17:32:51;342
+79510211344;+79885307397;2020-04-19 04:31:42;428
+79098173539;+79140392970;2020-03-11 14:35:05;731
+79850299486;+79791661835;2020-04-06 11:47:16;798
+79655001043;+79325634693;2020-05-20 22:32:33;54
+79095914385;+79071086202;2020-03-31 11:01:23;325
+79447324401;+79148864251;2020-03-30 12:02:03;256
+79028696923;+79526593203;2020-03-01 06:03:53;961
+79210856463;+79232620275;2020-01-22 23:04:25;27
+79901986584;+79074614693;2020-01-08 16:16:26;963
+79260230056;+79160231643;2020-02-26 06:59:23;415
+79926444889;+79047886119;2020-04-23 18:30:22;-2
+79241167134;+79556546669;2020-02-01 08:49:55;145
+79895835760;+79684804782;2020-04-13 11:34:16;-2
+79848820681;+79472464010;2020-02-07 03:17:35;368
+79044778714;+79602573462;2020-02-12 19:36:36;406
+79843203441;+79381552101;2020-05-11 01:25:06;-2
+79533778375;+79343104093;2020-04-02 10:14:30;69
+79731568994;+79914976048;2020-04-02 19:50:40;751
+79317235687;+79325634693;2020-04-09 06:59:16;574
+79303782901;+79513712192;2020-05-21 18:13:09;943
+79240960136;+79439389308;2020-04-07 03:01:39;908
+79305179732;+79044751342;2020-05-23 19:02:50;700
+79473584346;+79440645476;2020-01-03 00:54:00;-2
+79817051098;+79741634772;2020-02-04 06:43:39;614
+79687304268;+79995750441;2020-02-20 17:57:44;427
+79986373372;+79533778375;2020-03-05 15:46:40;402
+79084009750;+79956785183;2020-01-09 02:17:56;773
+79707125858;+79412045716;2020-04-30 13:02:22;66
+79071086202;+79552170471;2020-03-07 07:44:20;987
+79058572211;+79406058515;2020-01-29 15:40:44;177
+79264808473;+79962088970;2020-05-11 17:42:29;80
+79661780724;+79424809349;2020-04-02 02:42:29;892
+79960970353;+79687304268;2020-05-20 11:56:49;306
+79575818630;+79665470635;2020-02-22 12:41:23;886
+79335733704;+79235643827;2020-01-30 02:45:04;649
+79315843010;+79137538995;2020-03-08 09:46:31;434
+79559277331;+79547188840;2020-01-16 22:07:22;359
+79232174892;+79082027467;2020-03-17 21:18:39;450
+79911048465;+79695733207;2020-05-21 13:30:40;840
+79980275762;+79162841289;2020-01-03 20:27:24;722
+79663826885;+79424809349;2020-01-09 09:54:06;-2
+79090689603;+79813507084;2020-01-27 04:14:19;-2
+79034687853;+79137538995;2020-02-13 23:33:18;-1
+79888155548;+79435850776;2020-04-06 06:58:11;-1
+79093101913;+79171149666;2020-02-25 15:58:13;470
+79329518317;+79725102246;2020-05-06 22:32:15;183
+79318886864;+79002011624;2020-04-21 08:40:30;593
+79887691115;+79979138128;2020-01-16 00:58:56;100
+79862422057;+79359493630;2020-01-25 17:18:12;313
+79452468189;+79858429808;2020-03-20 15:30:44;248
+79729225818;+79200310497;2020-01-27 19:00:36;-2
+79173322577;+79446308702;2020-03-04 03:19:42;-2
+79847387615;+79192527940;2020-02-13 14:01:12;749
+79182941837;+79606086738;2020-03-16 13:25:50;-1
+79434102847;+79378125821;2020-02-08 14:10:05;162
+79935970995;+79629339854;2020-02-22 23:28:00;569
+79449133819;+79864088078;2020-01-06 15:00:53;980
+79113765856;+79359217534;2020-05-12 12:34:26;910
+79580560086;+79190384824;2020-01-24 11:21:50;943
+79329654975;+79741634772;2020-04-20 06:55:24;-1
+79381552101;+79082453868;2020-01-06 10:49:04;746
+79926444889;+79440645476;2020-03-05 04:16:52;394
+79447324401;+79854083981;2020-03-27 21:15:26;685
+79753877737;+79696031290;2020-03-02 22:04:04;779
+79665470635;+79182394133;2020-01-25 04:55:03;-1
+79391656982;+79996552358;2020-04-27 00:19:17;80
+79654178456;+79439389308;2020-01-31 11:09:40;394
+79625140868;+79320590135;2020-03-26 07:09:35;774
+79896166873;+79400654005;2020-01-09 12:00:44;305
+79051329031;+79866911726;2020-01-02 13:35:57;247
+79940666226;+79719753086;2020-01-17 09:13:31;-2
+79962088970;+79053025711;2020-01-19 16:29:54;46
+79671132864;+79093101913;2020-03-12 09:01:28;234
+79275828968;+79893144987;2020-01-18 06:14:14;795
+79160231643;+79189915473;2020-04-10 22:39:57;486
+79264808473;+79020403241;2020-01-16 18:31:03;626
+79261589939;+79590518050;2020-05-27 09:12:45;817
+79385731031;+79721046072;2020-02-13 18:38:21;771
+79932907826;+79359493630;2020-02-24 06:02:22;-2
+79209253134;+79931039617;2020-01-14 03:35:56;-2
+79267757119;+79967027635;2020-02-05 03:45:09;910
+79944966369;+79316033174;2020-03-13 20:05:34;460
+79979138128;+79997463702;2020-04-24 10:23:29;487
+79945802865;+79545086785;2020-05-12 15:07:33;875
+79391656982;+79486904218;2020-01-28 02:06:08;921
+79602587005;+79916830644;2020-05-28 03:39:13;960
+79275828968;+79221204780;2020-01-29 20:22:01;-2
+79748939206;+79013483459;2020-05-18 14:31:34;965
+79446308702;+79815576623;2020-03-01 05:09:39;854
+79661780724;+79480506353;2020-03-05 08:50:46;896
+79129144235;+79026152705;2020-03-16 09:11:09;149
+79113618278;+79052896271;2020-04-15 02:16:07;109
+79662032108;+79625140868;2020-05-22 11:17:08;687
+79221139318;+79170708990;2020-02-29 04:41:51;140
+79426855814;+79286095628;2020-03-28 01:03:00;770
+79766119936;+79227186419;2020-04-22 20:13:13;922
+79777755232;+79871357830;2020-03-15 11:16:23;993
+79074614693;+79050148508;2020-05-12 23:09:34;223
+79741634772;+79209106731;2020-05-08 19:04:04;364
+79043147455;+79209253134;2020-05-10 20:23:38;568
+79267057194;+79130522335;2020-01-13 12:52:29;880
+79791661835;+79850299486;2020-04-11 07:47:45;483
+79267057194;+79648026276;2020-02-08 02:01:13;519
+79044321363;+79440645476;2020-05-23 09:21:45;302
+79645083008;+79480506353;2020-05-12 11:51:10;756
+79267068674;+79312286201;2020-03-14 05:01:48;-1
+79500089893;+79487305727;2020-03-01 10:30:58;-2
+79066160759;+79028696923;2020-05-25 14:03:10;50
+79913144486;+79209253134;2020-02-01 22:21:02;544
+79217776975;+79743872599;2020-05-29 16:15:07;-2
+79631996163;+79378125821;2020-01-24 10:37:27;-2
+79987655975;+79788763222;2020-01-13 08:20:14;974
+79906189997;+79044321363;2020-04-20 08:13:06;991
+79688462924;+79396450711;2020-02-08 23:02:16;470
+79586348704;+79176303690;2020-05-02 14:14:09;895
+79110903456;+79331708009;2020-01-28 12:14:13;964
+79286644224;+79219775531;2020-02-13 13:10:22;-2
+79083030674;+79410415253;2020-04-14 15:24:40;498
+79408339549;+79700005937;2020-05-23 05:45:20;714
+79398024564;+79813400347;2020-02-03 14:45:09;31
+79013483459;+79573414652;2020-03-13 21:20:05;884
+79026152705;+79275584616;2020-04-19 04:44:35;541
+79032874068;+79911048465;2020-02-19 05:05:20;-2
+79728682061;+79043147455;2020-01-23 06:36:25;826
+79660953259;+79274194203;2020-04-12 18:11:04;-1
+79643951619;+79093101913;2020-01-09 14:45:52;542
+79680307351;+79970343873;2020-05-12 05:12:16;269
+79359217534;+79827938649;2020-05-06 23:49:37;831
+79283775797;+79556546669;2020-05-27 08:36:53;882
+79862422057;+79032303132;2020-04-11 10:03:20;540
+79660953259;+79570457507;2020-03-01 15:28:28;837
+79834130783;+79176303690;2020-01-19 18:07:46;-2
+79841430347;+79766988037;2020-01-03 15:31:16;326
+79357369448;+79785570693;2020-05-26 13:05:33;-2
+79379726440;+79699925860;2020-03-07 14:14:15;949
+79446308702;+79850299486;2020-01-03 06:02:33;360
+79010628518;+79625140868;2020-04-20 04:58:59;42
+79740478483;+79050148508;2020-04-02 17:40:11;516
+79084009750;+79557850912;2020-04-24 22:33:51;621
+79305179732;+79633270585;2020-01-10 14:15:41;378
+79376249781;+79411765984;2020-05-29 10:20:39;267
+79926484537;+79215636704;2020-05-09 02:03:29;488
+79878847274;+79640319752;2020-02-25 23:24:44;629
+79704937503;+79097661017;2020-02-05 11:24:12;649
+79628289534;+79743830987;2020-02-06 19:02:00;964
+79440645476;+79864088078;2020-04-21 19:23:53;857
+79602573462;+79451974866;2020-05-10 08:16:33;-2
+79526593203;+79570457507;2020-01-08 09:50:49;929
+79381958936;+79901986584;2020-03-27 07:48:47;-1
+79190384824;+79686861704;2020-02-10 09:19:50;-1
+79901996020;+79267285698;2020-02-27 23:17:08;258
+79286095628;+79084009750;2020-04-29 18:34:00;907
+79830588607;+79948925259;2020-02-23 03:11:33;204
+79336781617;+79207523013;2020-02-17 00:50:20;383
+79944966369;+79044778714;2020-03-31 07:41:04;-1
+79604498792;+79663826885;2020-01-03 19:49:29;116
+79815576623;+79122841287;2020-03-19 10:26:11;586
+79816510540;+79513712192;2020-04-03 02:37:06;943
+79626551982;+79209106731;2020-01-24 11:31:00;492
+79812468800;+79725102246;2020-02-15 17:46:53;-2
+79410415253;+79052896271;2020-01-12 21:01:23;814
+79450367114;+79970343873;2020-03-05 09:05:40;13
+79699925860;+79954659313;2020-05-15 16:20:27;536
+79044751342;+79717894676;2020-05-10 16:51:51;953
+79439389308;+79114623450;2020-03-24 02:38:28;906
+79709028118;+79408339549;2020-04-20 20:14:31;391
+79379726440;+79381434569;2020-02-14 23:36:50;724
+79673456568;+79416150594;2020-05-07 21:54:58;81
+79408339549;+79391656982;2020-02-09 10:54:22;799
+79778843365;+79712483058;2020-05-23 05:41:49;882
+79342376328;+79545086785;2020-05-30 20:58:49;883
+79931039617;+79901986584;2020-03-09 13:59:45;972
+79997463702;+79317235687;2020-04-14 14:09:13;-1
+79888420719;+79791034266;2020-04-08 03:46:48;37
+79220722240;+79486904218;2020-05-02 13:13:36;541
+79471704590;+79870237946;2020-02-02 10:58:08;159
+79858429808;+79590518050;2020-02-12 10:16:54;229
+79643951619;+79221139318;2020-05-05 19:19:11;930
+79058572211;+79717894676;2020-03-30 21:30:44;-1
+79664169612;+79480506353;2020-01-08 03:24:37;812
+79318623738;+79389160254;2020-05-13 23:16:10;-2
+79341732226;+79602587005;2020-05-17 06:52:44;291
+79286095628;+79208784399;2020-04-12 22:35:03;831
+79213185384;+79500089893;2020-04-05 11:13:58;208
+79696031290;+79797161012;2020-02-20 06:46:03;303
+79217776975;+79082453868;2020-01-29 16:03:46;372
+79816510540;+79995750441;2020-03-07 02:17:21;948
+79948925259;+79275584616;2020-01-02 08:51:19;382
+79249707909;+79095074723;2020-04-10 18:16:53;502
+79987655975;+79604498792;2020-02-17 19:45:58;513
+79791034266;+79094131378;2020-03-06 11:26:48;271
+79319654713;+79082027467;2020-01-18 03:34:37;-1
+79376249781;+79792861678;2020-03-01 07:17:00;694
+79411765984;+79948925259;2020-05-23 01:53:14;999
+79343104093;+79505911293;2020-01-27 21:10:01;577
+79182394133;+79794344500;2020-01-20 07:31:06;487
+79472464010;+79080466144;2020-02-10 03:21:26;-1
+79522674940;+79044751342;2020-03-31 10:31:48;-2
+79766988037;+79748939206;2020-02-21 23:30:45;705
+79498453872;+79515819950;2020-02-03 11:52:23;499
+79719753086;+79090060130;2020-01-23 00:36:50;704
+79080372002;+79815576623;2020-03-22 02:08:52;470
+79095074723;+79440794991;2020-01-25 00:08:49;450
+79577589431;+79274194203;2020-04-01 12:03:32;617
+79785570693;+79295924900;2020-01-15 16:30:30;224
+79320590135;+79960970353;2020-02-08 23:59:39;-2
+79188759063;+79719753086;2020-01-08 17:20:21;880
+79813400347;+79687031290;2020-04-12 22:40:38;-1
+79602587005;+79146832755;2020-01-16 19:00:48;634
+79902196007;+79447324401;2020-05-14 07:42:38;618
+79355756271;+79864088078;2020-03-26 09:26:06;519
+79640319752;+79847387615;2020-01-05 06:21:41;358
+79082453868;+79066160759;2020-03-10 17:20:15;-1
+79594742232;+79381958936;2020-04-07 15:54:40;956
+79477152666;+79210856463;2020-01-03 03:29:04;-2
+79274194203;+79696031290;2020-05-10 20:34:03;-1
+79317235687;+79321543302;2020-05-21 10:55:01;669
+79815576623;+79573414652;2020-01-04 18:46:32;656
+79105284330;+79673456568;2020-05-10 23:47:44;646
+79408339549;+79625140868;2020-05-20 07:05:55;-1
+79655001043;+79606086738;2020-04-11 14:39:03;447
+79159121272;+79871556516;2020-04-24 09:35:30;382
+79086392509;+79336781617;2020-03-25 07:11:26;-2
+79316033174;+79827938649;2020-02-10 16:01:51;619
+79148864251;+79696429332;2020-05-01 09:25:38;40
+79610907210;+79445474633;2020-02-13 12:50:13;533
+79357369448;+79794344500;2020-04-20 12:41:16;-2
+79428668382;+79440794991;2020-04-16 11:39:26;45
+79614336834;+79655876630;2020-04-25 06:56:47;277
+79993486801;+79725102246;2020-03-27 22:29:02;458
+79317235687;+79889861254;2020-05-21 17:18:33;573
+79051329031;+79776925672;2020-05-17 02:01:58;-1
+79160231643;+79665470635;2020-02-16 05:08:27;495
+79975889517;+79655876630;2020-01-15 00:33:06;198
+79552170471;+79004136622;2020-02-23 12:58:55;746
+79321543302;+79382870864;2020-01-20 00:35:22;482
+79267757119;+79885061665;2020-01-21 05:15:03;440
+79640319752;+79240960136;2020-02-02 03:39:04;374
+79870237946;+79983853744;2020-05-23 14:16:04;647
+79162841289;+79895835760;2020-03-27 21:57:04;907
+79065688312;+79261589939;2020-03-20 14:38:44;896
+79797161012;+79610907210;2020-01-17 03:44:34;899
+79113449774;+79082027467;2020-05-17 03:01:58;511
+79697026786;+79847387615;2020-01-17 07:01:44;718
+79443646159;+79221204780;2020-05-17 19:30:16;421
+79665470635;+79097661017;2020-03-18 13:56:39;175
+79526593203;+79986373372;2020-05-26 10:03:05;440
+79602587005;+79740478483;2020-02-06 18:27:28;82
+79105284330;+79083030674;2020-03-07 15:00:29;303
+79967435327;+79586348704;2020-02-24 21:32:44;-2
+79673456568;+79252289226;2020-05-12 02:05:33;26
+79343104093;+79189915473;2020-02-09 04:41:31;296
+79286095628;+79684804782;2020-01-25 04:26:31;739
+79192527940;+79594742232;2020-05-03 00:19:07;690
+79032874068;+79146832755;2020-05-13 22:38:24;353
+79447324401;+79159712021;2020-02-19 13:21:30;259
+79408862394;+79286644224;2020-01-04 06:37:27;202
+79729717947;+79026152705;2020-01-04 14:35:22;-1
+79362184105;+79463220045;2020-01-02 13:09:18;-2
+79556546669;+79044321363;2020-02-01 19:37:51;-1
+79044576226;+79819376145;2020-02-14 11:11:50;32
+79755448270;+79654178456;2020-04-13 14:03:28;923
+79004136622;+79086392509;2020-04-27 17:25:29;871
+79096613312;+79119914000;2020-03-21 03:13:10;835
+79613856090;+79940666226;2020-02-09 12:18:22;907
+79080373662;+79766364851;2020-02-20 18:34:00;959
+79980275762;+79803802876;2020-02-27 15:38:21;-2
+79709028118;+79605796779;2020-03-15 17:55:01;510
+79967435327;+79489005245;2020-04-20 03:32:21;979
+79828419074;+79443646159;2020-01-21 03:43:36;534
+79074614693;+79096613312;2020-04-16 21:44:00;850
+79743872599;+79440794991;2020-02-09 10:50:49;159
+79621745227;+79654178456;2020-02-26 15:02:48;-2
+79463501333;+79443646159;2020-01-17 14:31:45;718
+79777755232;+79452468189;2020-05-14 04:16:15;-1
+79267057194;+79776925672;2020-01-20 00:08:32;91
+79381958936;+79305179732;2020-04-02 15:14:33;501
+79256770908;+79381958936;2020-03-18 02:54:37;801
+79215686220;+79986051879;2020-03-20 12:04:26;600
+79606086738;+79766364851;2020-04-06 11:51:28;-2
+79559277331;+79093101913;2020-03-09 11:09:50;-2
+79428668382;+79235191373;2020-05-22 06:20:17;-1
+79837498700;+79114623450;2020-02-28 14:30:43;179
+79717894676;+79986373372;2020-02-07 23:10:02;884
+79500089893;+79529618655;2020-02-13 22:55:49;-1
+79754909127;+79686095319;2020-02-01 12:02:54;857
+79617046976;+79385731031;2020-03-14 08:44:02;-1
+79523139377;+79754909127;2020-04-21 04:09:20;738
+79097661017;+79119914000;2020-02-14 21:28:34;-1
+79098173539;+79129144235;2020-04-12 02:12:21;389
+79697026786;+79473584346;2020-05-17 06:28:52;706
+79498453872;+79995750441;2020-05-11 15:23:24;44
